age_days,release_frequency,dependency_count,dependency_growth,maintainer_count,maintainer_changes,has_install_script,obfuscation_score,network_call_count,vulnerability_history_count,license_change_indicator,reputation_score,is_suspicious
2927,20.985717802420336,2,0,9,0,0,0.012467393939242214,1,2,0,93,0
2624,12.653470926603152,8,0,2,0,0,0.010446634905170393,1,3,0,75,0
1614,19.915048632792335,8,2,7,0,0,0.012894673916294565,1,0,0,74,0
2940,9.536717140072062,8,1,18,1,0,0.017299435328154845,1,1,0,63,0
690,16.72634442827198,10,0,3,0,0,0.001797919438449809,0,0,0,94,0
672,16.828780914931695,4,2,18,0,0,0.01027990309372906,0,0,0,57,0
16,3.67456874950398,21,15,1,2,0,0.5288312365257353,8,1,0,9,1
90,3.207031482309179,33,12,1,1,0,0.9332540311234155,4,0,0,27,1
2568,2.100108869064426,14,1,4,0,0,0.007855640878078149,1,0,0,83,0
51,4.277897940580545,11,17,1,3,1,0.41922236006183694,7,1,0,20,1
955,21.32532240219731,10,2,19,0,0,0.024479198977277655,1,1,0,63,0
1398,12.792565699690448,13,2,7,0,0,0.04203510783501779,0,1,0,73,0
2274,11.61985471308479,5,1,10,0,0,0.00691442235517299,1,3,0,86,0
1761,8.956170292538967,3,2,19,0,0,0.004871736309184349,1,2,0,82,0
2371,9.297767939543796,12,0,17,0,0,0.012173030330629293,2,0,1,83,0
1931,1.4028677898274315,9,0,15,0,0,0.002724919441750517,0,2,0,77,0
2815,17.786787103515003,11,2,6,0,0,0.01070988353146235,1,3,0,59,0
886,16.33765168332816,12,2,17,2,0,0.052624211617455466,2,1,0,90,0
1952,19.40816221753835,0,0,16,0,0,0.022299979842709195,1,3,0,82,0
1462,18.178141471123922,2,1,11,0,0,0.00617250882957763,1,1,0,55,0
2353,23.258385173377942,14,1,6,0,1,0.01286325516647465,0,0,0,92,0
679,10.253523867790786,11,1,4,1,0,0.08879903570273405,2,2,0,79,0
2988,11.655754025274327,7,0,12,0,0,0.011578253561508121,1,0,0,73,0
1135,14.942340411906946,0,0,19,0,0,0.005615175716866332,0,2,0,51,0
296,15.860072839637684,13,2,12,1,0,0.03421065930034479,0,1,0,77,0
509,13.50753174092346,11,1,9,0,0,0.0006131436207208695,1,0,0,55,0
1884,14.350925154483516,1,1,14,0,0,0.011117987248157159,0,0,0,66,0
854,21.608938392116038,6,1,4,0,1,0.03305320252408288,2,0,0,51,0
1844,20.887189019229606,11,1,11,0,0,0.008950394773954458,2,3,0,91,0
1740,15.306909934532857,4,1,4,0,0,0.00344265627267583,2,1,0,69,0
2428,5.27852900013031,1,1,3,2,0,0.02604674899224787,0,0,0,83,0
2729,10.864398213803888,10,1,17,1,0,0.01656550974910239,1,0,0,77,0
1986,14.842673824226196,11,2,7,1,1,0.015042231721275917,0,2,0,55,0
404,23.62832719567507,12,1,16,0,0,0.017844325487006003,2,3,0,91,0
230,18.233525392002857,4,1,2,0,0,0.022006965610602572,1,3,0,85,0
2232,20.080513807900758,7,1,5,0,0,0.04070315150867211,1,3,0,95,0
580,1.059432341434595,0,2,10,0,0,0.006717232376069106,0,1,0,53,0
1933,21.23590402088899,4,0,9,0,0,0.03393756357014446,0,0,0,99,0
2745,19.084347005413175,10,0,3,0,0,0.008278099070473034,2,3,0,69,0
1245,15.144499527846044,11,0,17,0,0,0.01671572904465629,1,0,0,92,0
565,12.671266420754069,8,1,3,0,1,0.04988117270788222,1,2,0,96,0
868,1.5068086868425963,13,0,16,1,0,0.015269528045659446,1,1,0,85,0
2244,17.829668940976898,12,0,7,0,0,0.012077091900497104,0,2,0,51,0
2038,17.860177366779848,7,2,2,1,0,0.04408988934022475,2,2,0,67,0
2186,1.5265579744507658,12,2,14,0,0,0.006885684037564542,0,1,0,75,0
864,5.66753645422275,5,0,12,1,0,0.012718130166890163,2,0,0,51,0
2752,8.552768241356866,14,2,19,0,0,0.003017959231488457,2,2,0,66,0
585,12.467128388631311,1,2,13,0,0,0.08654560931991799,0,0,0,92,0
1885,12.64047376147527,11,2,12,2,0,0.014113751111743318,0,3,0,71,0
943,3.036778437134552,2,0,14,1,0,0.00703379271168658,1,1,0,57,0
2792,1.2076992949796557,8,2,16,0,0,0.011685543898094735,2,2,0,59,0
2669,23.327249026425413,1,1,5,0,0,0.029846086439418197,2,1,0,63,0
2873,11.221647413277635,4,1,19,0,0,0.008852144807338879,2,2,0,89,0
317,4.883646753586781,7,0,10,0,0,0.04178230155244255,1,2,0,73,0
2070,6.043301124249141,6,0,16,1,0,0.0032124235266541533,2,0,0,66,0
1491,2.5876794404205414,10,2,2,0,0,0.00878063560681667,1,0,0,58,0
490,13.909751487813264,4,2,18,0,0,0.0004213113815074539,1,2,0,93,0
631,22.55309365455228,4,0,13,0,0,0.03580204980722722,1,2,0,71,0
2186,16.434271528778034,5,1,6,2,1,0.004128457792093334,2,0,0,66,0
2954,2.005919395239298,12,1,15,0,0,0.0036275102805721016,0,2,0,97,0
1287,21.47131158570081,3,2,16,0,0,0.006329000925016315,0,0,0,72,0
497,21.624428666322814,11,0,4,1,0,0.004827632910382199,0,1,0,87,0
2045,3.2740932057346144,5,1,9,0,0,0.03859562584271517,0,1,0,58,0
2105,6.071124949885994,8,0,3,2,0,0.0015651179877448757,1,2,0,59,0
2008,11.36070193812982,1,2,3,0,0,0.00728784958067922,1,1,0,77,0
2206,1.0662687883091357,5,1,4,0,0,0.01649320809731763,0,1,0,80,0
942,3.87788091426018,13,1,12,0,0,0.0015447684348887827,0,2,0,88,0
2506,7.194619860946577,3,2,6,0,0,0.013088798355749972,2,1,0,95,0
1938,22.45280703095386,7,0,16,0,0,0.028335881517861483,2,3,0,91,0
2415,5.763183118061138,6,2,12,0,0,0.04253042433985926,0,3,0,79,0
140,2.6609528223426304,49,9,1,0,0,0.577282205732508,5,1,1,9,1
994,9.51120369750787,5,0,15,0,0,0.01976112818076229,1,1,0,93,0
74,4.1921182003817,18,12,1,3,0,0.7286730009522614,8,0,0,17,1
2812,20.871116356905233,3,1,18,0,0,0.030279118801264663,1,3,0,86,0
893,8.408484097271266,0,0,11,1,0,0.0010074931480506522,2,1,0,76,0
1952,13.994640226530832,0,1,16,0,0,0.00011219723546819401,1,2,0,65,0
1982,15.673098246267312,8,1,13,1,0,0.021705189850173116,1,3,0,70,0
351,11.7675452499237,0,2,3,0,0,0.009039431723787312,1,2,0,76,0
2045,3.3289780361486554,3,0,9,0,0,0.04629801702683894,0,0,0,84,0
2916,11.539396959035178,2,0,15,1,0,0.0019046436402757438,2,3,0,92,0
977,4.663992474236547,12,1,4,0,0,0.027639485361763843,0,0,0,61,0
667,22.99311038492581,6,0,16,0,0,0.014446710784737637,1,1,0,59,0
112,3.682075215808723,13,19,1,0,1,0.8455559107853381,5,0,0,4,1
1118,1.8265895231957268,6,0,18,0,0,0.004039723418906529,0,1,0,97,0
2665,19.121745730722093,3,1,12,0,0,0.004519781463034252,1,0,0,87,0
813,15.989344901952272,9,0,5,2,0,0.003318426354126785,0,1,0,88,0
2903,1.308260407939809,6,1,12,0,0,0.025635898666241046,1,0,0,58,0
864,1.0076476407712565,9,1,17,0,0,0.06787011841266852,2,0,0,69,0
912,20.3191715464902,4,0,6,0,0,4.9152077597314675e-05,2,1,0,65,0
2088,22.37681397288162,5,0,9,1,0,0.013241230338277463,1,1,0,79,0
863,22.957180690766073,13,1,5,0,0,0.04441160128076599,0,3,0,51,0
957,7.146810485252693,13,2,2,0,0,0.05496343436047241,2,3,0,71,0
1394,15.663725082815285,10,0,8,0,0,0.04706273471931605,2,2,0,95,0
2441,17.53878128913868,11,2,19,0,0,0.00016540693649594147,0,2,0,97,0
2670,23.78255875371307,7,0,4,0,0,0.13369278482199928,2,0,0,75,0
318,15.31795300178414,13,2,12,1,0,0.009422671119620276,2,3,0,88,0
451,2.3944652995287683,6,1,7,0,0,0.005590021887158031,2,0,0,84,0
69,3.0208827855834697,29,5,1,0,1,0.628278533892576,6,1,1,17,1
1809,21.94556132700821,7,1,19,1,0,0.03402365486849047,0,3,0,65,0
2529,3.4209612595312846,11,2,11,0,0,0.018033197646816972,0,1,0,74,0
580,23.56843660991899,14,0,5,0,0,0.01048024457575682,1,0,0,84,0
500,10.126327482985278,8,1,15,0,0,0.019743681614388723,2,3,0,95,0
1937,19.44900283693451,4,2,2,0,0,0.03597250893951851,1,1,0,52,0
1430,16.550489322531455,5,1,8,0,0,0.0010719200885835087,1,0,1,93,0
234,1.7081711421903005,5,2,10,0,1,0.03442120720902874,1,2,0,88,0
2086,5.870373065306002,3,0,6,0,1,0.04059447166723141,0,3,0,62,0
240,19.92804426309418,0,1,2,0,0,0.011536914637856015,0,2,0,82,0
1512,23.54250682551664,12,1,7,0,0,0.013682131124828785,1,1,0,96,0
2458,17.809077922030156,13,1,7,0,0,0.01988543117040856,0,3,0,66,0
2994,9.01719434656532,8,0,13,0,0,0.0196617916353222,0,1,0,85,0
66,3.444007058932961,27,9,1,0,0,0.45629638394557864,9,1,0,26,1
653,23.810080194860294,4,2,17,0,0,0.0024671738518015607,1,2,0,91,0
2717,22.91434313482977,3,0,12,1,0,0.013626066610953533,1,2,0,76,0
866,3.2594048203488515,4,0,19,0,0,0.01964805425673287,1,3,0,61,0
2018,17.846320832276064,14,0,9,0,0,0.00851621585742133,0,1,0,52,0
1281,19.842867412043606,10,0,6,2,0,0.01853892149557171,1,2,0,83,0
1739,21.1936434306512,4,1,5,0,0,0.02091077465792362,2,2,0,79,0
1619,3.0018961395161488,1,0,13,0,0,0.0002816075573860673,1,1,0,81,0
2556,6.653571104041519,9,1,12,0,0,0.06158915018668796,2,0,0,87,0
1937,21.73163994053422,12,2,18,0,0,0.004657547255745621,1,3,0,64,0
85,3.5760735716247236,49,7,1,1,1,0.4537642362354527,7,1,0,4,1
2751,1.989159892939608,3,2,18,0,0,0.1052321086618662,1,3,0,66,0
491,19.09569857721393,1,0,11,0,1,0.028826898604968346,0,2,0,67,0
1728,21.302890755488708,9,0,17,0,0,0.004634632422453632,2,3,0,55,0
2389,22.372920154166273,6,1,18,0,0,0.008690599336777538,1,3,0,97,0
218,11.888220274382988,12,1,3,0,0,0.031425223453258884,1,2,0,83,0
88,2.451635876121531,42,14,1,2,0,0.45085318806803687,5,1,1,28,1
1848,13.623289104561351,10,0,18,0,0,0.018336748178595083,1,3,0,80,0
486,21.35417908815352,1,1,17,0,0,0.015250313285943225,0,2,0,51,0
1056,6.206084369854176,14,0,18,1,0,0.05104470049353757,2,2,0,67,0
664,9.728566777618529,11,1,14,1,0,0.05807713416383337,2,1,0,53,0
2315,17.91305686931231,12,1,11,0,0,0.011434035109448152,1,2,0,81,0
2728,18.962905553144804,10,2,19,1,0,0.0033441120412885782,0,1,0,63,0
519,2.0249679393196205,9,0,2,0,0,0.002646395550291493,1,3,0,58,0
1057,23.896051286197913,13,0,6,0,0,0.040460829474134805,1,2,0,73,0
2773,8.223398284832836,3,0,16,0,0,0.00713436977189279,0,2,0,95,0
1816,19.936116885876512,2,1,9,0,0,0.02589026470056142,1,2,0,83,0
1707,10.41799061911969,11,2,3,0,0,0.004033797195299555,1,0,0,51,0
943,11.144659639768026,14,1,19,0,0,0.011642415827218517,0,3,0,89,0
1320,18.186050518066867,5,1,15,0,0,0.031651275030028556,1,0,0,71,0
2367,21.504040359340657,5,2,13,0,0,0.014103720314359984,2,2,0,68,0
893,9.777074616945603,13,2,15,0,0,0.011689049429835306,2,3,0,82,0
572,8.316565733216748,9,2,13,1,0,0.039283549394880324,2,3,0,54,0
2100,6.889093997413949,4,2,18,2,0,0.08563322017118541,0,1,0,67,0
2385,22.674901439351363,10,1,6,0,0,0.025184611602939323,1,3,0,84,0
1610,9.51913068433205,3,0,15,0,0,0.01663957904352616,0,1,0,73,0
705,5.957186982200632,11,2,19,0,0,0.024652813453402214,0,2,0,65,0
2240,11.645594965364564,2,2,13,0,0,0.0001557982212461351,2,3,0,75,0
42,3.5983192849161507,49,13,1,3,1,0.8862564214388909,9,1,0,16,1
1434,12.018611451377078,12,1,19,0,0,0.035914236843371104,2,0,0,71,0
297,2.8907624653709783,9,1,15,0,0,0.0009082181701713528,0,1,0,83,0
2404,8.780051422644013,6,2,19,0,0,0.005812264921014941,2,2,0,87,0
946,15.673659733245845,1,1,14,0,0,0.012922474278399654,2,0,0,91,0
193,21.96498974648228,8,2,15,0,0,0.0024078458379143152,1,3,0,92,0
2256,4.648355324106693,9,1,19,0,0,0.004276985431075958,0,1,0,80,0
1823,4.874220858282552,1,2,4,0,0,0.04661476351394474,0,2,0,58,0
274,18.523856863045555,0,1,8,0,0,0.0014402338613022112,0,1,0,72,0
1052,17.52387228583091,11,1,12,0,0,0.010200068412704965,1,0,0,66,0
544,8.828742131333524,12,2,19,0,0,0.06169496036562507,1,3,0,59,0
1352,14.473633357353744,13,1,9,0,0,0.09081254610021659,1,1,0,95,0
2684,21.22317917995028,13,2,5,0,0,0.01793908683505246,2,0,0,78,0
568,10.55977029377583,8,2,7,0,0,0.013831428595482018,0,0,0,91,0
1066,15.379709699200172,12,0,13,2,0,0.09558517580664046,1,2,0,69,0
2672,12.191746231606322,5,0,19,1,0,0.039501541905047316,0,2,0,90,0
181,17.50562307589848,12,1,5,1,0,0.012716634120803559,2,0,0,87,0
1740,1.3637035133581277,6,0,7,0,0,0.004699763879078219,0,1,0,59,0
2372,23.223598446256357,12,1,7,0,0,0.0035985747376207663,0,1,0,75,0
549,19.177767924783407,2,2,13,1,0,0.0072512737533406224,0,2,0,95,0
1342,8.881030226781053,4,1,8,0,0,0.06352167811009356,0,3,0,54,0
1245,16.241283800365174,10,1,18,2,0,0.0006529382860994908,2,0,0,52,0
349,1.7502128118560296,9,2,9,0,0,0.001996111569198931,1,2,0,97,0
975,1.3373423120640675,5,1,6,1,1,0.006870771132079949,2,1,0,89,0
1261,2.4861836364139815,14,0,10,0,0,0.014416644866004406,1,1,0,64,0
67,0.828553522547814,9,14,1,3,1,0.5482892701938198,9,0,0,7,1
676,2.9002062595631797,12,0,2,0,1,0.007451490792729075,0,1,0,97,0
101,0.7780172228868273,14,5,1,3,1,0.6185976308371569,5,1,0,22,1
2126,9.53776315946996,7,0,2,0,0,0.022718697788713417,0,2,0,90,0
497,22.790090740488278,13,2,12,1,0,0.0037199285713789493,0,1,0,61,0
37,2.0277265241170785,45,4,1,2,1,0.5574088900400654,4,0,0,6,1
1316,5.20456644310871,7,1,15,0,0,0.01130271085174612,2,3,0,98,0
1272,12.39539837960258,3,1,11,0,0,0.004524520536253423,1,2,0,87,0
1064,7.39174823672396,2,2,4,0,0,0.01014592344154202,0,1,0,89,0
828,10.909828105374768,9,2,5,0,0,0.058051217529057196,1,1,0,62,0
2541,15.563361398309674,7,2,12,0,1,0.016274609963766295,1,3,0,82,0
1596,15.79739913797104,10,0,19,0,0,0.024923277800877032,2,3,0,79,0
1223,23.083859048761145,14,1,16,0,0,0.00547847197050745,1,1,0,92,0
517,23.516022661945392,14,1,3,0,0,0.04230839079043532,0,1,0,50,0
1779,9.678214212345443,13,1,7,0,0,0.02669303934289913,1,0,0,56,0
2975,3.2428294897406413,8,2,14,0,0,0.0041147544444140646,2,3,0,87,0
2806,19.860290469745188,12,2,3,0,0,0.02863509094925823,1,2,0,83,0
1259,21.823277108391018,5,0,14,0,0,0.0044560851556755265,2,0,0,57,0
95,3.440506165121493,16,11,1,0,1,0.940246982853171,8,0,1,16,1
2740,16.43168910907768,10,2,2,0,0,0.03957728186310259,2,3,0,77,0
281,2.9628507391394714,2,2,6,0,0,0.09973092438903686,1,2,0,71,0
2959,7.341556621197702,6,2,19,0,0,0.038114096214469956,2,0,0,92,0
2458,8.295501485604166,4,0,8,0,0,0.040987877971091734,0,1,0,94,0
1454,21.17917908072098,13,1,12,0,0,7.504250274091492e-05,1,3,0,84,0
2804,7.944084101782542,4,0,19,0,0,0.008218543597399439,1,3,0,59,0
1476,19.454149570663077,2,2,9,0,0,0.0005604154691206979,2,1,0,60,0
1549,9.542397055953238,5,0,4,0,0,0.0011416518133771244,0,3,0,58,0
382,17.04642443296173,12,0,12,1,0,0.04158715010812709,0,3,0,55,0
430,15.253895142961051,1,0,9,0,0,0.01015139108052098,1,1,0,93,0
2861,5.824317796724671,14,2,2,0,0,0.025946253195806783,2,0,0,53,0
918,18.869344237526185,12,1,13,0,0,0.01981733458451091,0,2,0,97,0
2138,2.438471218639474,13,0,11,0,0,0.1111689416354242,1,1,1,60,0
1338,1.0284436344664172,7,1,10,0,0,0.0247502769289257,2,0,0,81,0
2731,11.681964433187485,1,1,6,0,0,0.09188888280451098,1,0,0,94,0
220,5.347909068733229,5,1,10,0,0,0.012895807615175864,0,0,0,73,0
83,3.687977226008857,13,10,1,3,0,0.9069340406957742,7,0,1,17,1
2242,12.037632876617684,3,2,2,0,0,0.017511914060005834,1,3,0,59,0
1477,14.326542684900518,11,0,18,0,0,0.012066060091834224,0,0,0,55,0
54,3.530166800727792,49,4,1,0,0,0.9309153378900032,5,1,0,5,1
115,3.6043425677869454,39,6,1,3,1,0.946829993996801,6,1,0,24,1
1218,23.846749559248455,0,0,11,0,0,0.01586995686225867,2,3,0,67,0
2316,3.1225502176849167,7,0,8,0,0,0.0028635377424263276,1,1,0,57,0
2259,14.932371972198304,13,2,2,1,0,0.0013482995300372138,0,0,0,98,0
2647,23.881733380364395,8,2,4,0,0,0.03775496831492379,1,2,0,88,0
134,4.4875288845283965,32,7,1,0,1,0.9840813378968436,7,1,0,14,1
1700,3.296936886132098,7,0,4,0,0,0.0022260939301855616,2,0,0,82,0
1131,23.771986649552087,14,0,6,0,0,0.00436848537259957,1,1,0,69,0
2218,20.484849311569207,0,0,18,0,0,0.014875694309294078,2,2,0,80,0
896,19.100313103106327,8,0,13,0,0,0.02043804761383048,2,1,0,68,0
995,4.920992578000103,5,1,6,1,0,0.020799421758246273,2,1,0,50,0
2962,10.17930432569563,7,0,10,0,0,0.04718088202766344,0,1,0,92,0
765,8.7501886915015,3,2,11,0,0,0.028293445399758758,0,0,0,64,0
85,0.3787484479451304,11,5,1,2,1,0.4896276871826959,9,0,1,25,1
1890,19.34358929235559,3,1,5,0,0,0.028453520289144035,2,1,0,77,0
226,11.463134458674503,14,0,15,0,0,0.008301660562552073,1,1,0,98,0
2280,19.868682671326386,0,1,2,0,0,0.011097938417357251,0,2,0,72,0
207,2.6714300470303747,5,2,10,0,0,0.00046756002355797496,2,0,0,79,0
749,12.02515212317059,9,0,2,0,0,0.035820329735389324,1,2,0,53,0
39,2.393599943316983,47,6,1,3,0,0.9017158586514942,6,0,1,11,1
1133,16.602712925668264,0,1,6,0,0,0.018755630928648247,1,2,0,85,0
254,2.487798550848026,14,2,5,1,0,0.018581010112003478,1,0,0,94,0
415,16.534664773583053,8,0,6,0,0,0.015749527125976284,0,0,0,97,0
89,3.9339531065444873,32,12,1,0,1,0.5170236908398297,7,1,0,24,1
2980,22.916626307950033,1,1,19,0,0,0.0035497443329670485,0,0,0,65,0
1173,6.071233997849447,4,0,11,0,0,0.03330118358396083,1,2,0,84,0
661,20.756003764674478,10,0,7,0,0,0.025095217453577616,2,1,0,59,0
9,2.8187267328208794,8,9,1,2,1,0.9521971459762232,5,0,0,6,1
743,15.961767899209462,8,1,3,0,0,0.004673568954823743,2,1,0,89,0
730,1.874502509461463,5,2,13,0,0,0.0005139778793012621,0,0,0,73,0
2881,13.982145085614297,4,0,5,1,0,0.038566374570647405,0,2,0,80,0
1220,18.986352703458248,9,2,13,0,0,0.0010626466280015754,1,1,0,81,0
360,15.442851213770624,1,1,16,1,0,0.028848579327758084,1,1,0,80,0
2512,9.332166003267597,0,0,15,0,0,0.0024559374026983023,2,0,0,94,0
895,16.294873873468795,5,0,9,0,0,0.013291034753355182,1,1,0,54,0
2791,11.556160025677869,10,1,18,0,0,0.0020725192839361013,1,1,0,66,0
2274,3.5976937934569917,8,2,19,0,0,0.005628977398649259,2,3,0,91,0
597,6.405855940487978,3,0,9,0,0,0.03332246057335293,1,0,0,88,0
1498,10.29751378181681,10,0,15,1,0,0.001207549411056872,0,0,0,78,0
128,4.265411704520117,43,7,1,3,1,0.7769442555653576,9,0,0,20,1
126,2.3431188212016356,26,9,1,2,1,0.7012345881413908,7,1,0,18,1
52,2.0317649070335753,15,8,1,1,1,0.7604281862211248,8,0,0,26,1
408,6.803066746306351,3,0,15,0,0,0.011961259530642237,0,1,0,87,0
74,0.32212338003517094,21,6,1,1,1,0.5469744183960699,9,1,1,17,1
2170,7.911255868809945,14,0,9,0,0,0.012803675268366357,0,2,0,72,0
1948,14.031233329942626,14,0,11,0,0,0.002801299601940227,2,1,0,75,0
307,11.440777506492212,14,2,19,2,0,0.023395576842587532,1,1,0,79,0
838,8.96540067754708,7,1,4,0,0,0.02453563809733112,2,3,0,51,0
700,9.773143952506164,0,2,6,0,0,0.01813364392597899,0,0,0,52,0
1471,1.9581068228016958,13,2,14,1,0,0.03120457593053889,1,1,0,92,0
421,13.96417933366153,2,0,14,0,0,0.0035255824400851525,1,1,0,97,0
1588,3.505121862474823,9,1,3,0,0,0.004966227147072953,2,2,0,88,0
1865,12.61143228353941,10,1,2,0,0,0.0010262621211957208,0,0,0,64,0
46,2.4282211827687243,39,6,1,1,1,0.42828358496189506,7,1,1,15,1
2855,11.96399592594666,9,2,18,0,0,0.011737759948256592,2,1,0,89,0
650,2.1463666390076557,10,0,8,0,0,0.01685671053123242,0,2,0,97,0
2135,12.896505779429635,9,0,4,1,0,0.002343696001744242,0,2,0,79,0
1363,18.7703227313358,12,2,19,0,0,0.010038278024632665,2,0,0,85,0
1997,14.233174274785787,11,2,8,0,1,0.03231011572035959,0,1,0,55,0
2784,7.79056145726177,10,2,19,0,0,0.037626425449515936,2,1,0,56,0
2851,15.402051946642178,5,1,2,0,0,0.010883246429595227,1,2,0,74,0
2216,4.5967815012793025,7,2,7,0,1,0.046048357515243346,2,3,0,85,0
2481,8.75622405337467,7,1,18,1,0,0.04375267502758718,1,1,0,55,0
2926,9.288689858397994,9,2,8,1,0,0.0014068657482538259,1,1,0,89,0
305,10.693212956322691,1,2,2,0,0,0.04353034941312421,1,3,1,99,0
1917,12.813054070519465,14,2,5,0,0,0.02999655204950777,1,3,0,56,0
275,22.29052111025637,5,1,16,0,1,0.04844002338943581,1,0,0,71,0
2169,17.795661383073355,8,0,10,1,0,0.02781796829637127,1,1,0,99,0
63,4.669823384134635,19,15,1,1,1,0.5974586553844613,4,0,0,29,1
2962,13.83497347842624,12,2,8,0,0,0.04158516055025064,0,0,0,64,0
726,6.498272640537109,10,0,3,0,0,0.02563388915069577,1,0,0,82,0
1317,10.921754921803718,2,0,19,0,0,0.003382350090108312,1,0,0,98,0
59,2.324973107130475,24,10,1,2,1,0.6605558561121183,6,1,0,19,1
979,23.34525997498354,0,1,4,0,0,0.011417890009282035,1,0,0,54,0
1242,18.074005163167712,1,2,11,0,0,0.01325130460265707,0,1,0,70,0
2103,11.077963967475716,8,2,13,0,0,0.010342126471943627,2,2,0,71,0
181,16.45728889130183,10,2,6,0,0,0.022757960697480942,1,1,0,64,0
2001,3.48270543686868,10,1,10,0,0,0.05226594107525802,1,0,0,69,0
366,13.802652332544497,7,0,4,0,0,0.005575819063355524,0,3,0,99,0
864,7.683513875546167,13,2,19,0,0,0.006664685138778904,0,3,0,85,0
2322,23.73356775647776,9,0,4,0,0,0.025307594095982124,2,3,1,64,0
958,13.640944176207404,1,2,14,1,0,0.015969639080580002,0,3,0,88,0
2649,18.246567582038725,10,1,7,1,0,0.13086569478719398,1,0,0,61,0
448,10.62735429735051,11,2,3,0,0,0.04820823993382652,2,2,0,58,0
1249,4.720576861098521,3,2,3,0,0,0.030896661252084023,1,0,0,70,0
1521,2.9389302360610587,1,1,13,0,0,0.01908681985716966,0,3,0,81,0
639,3.756067046405866,8,0,2,0,0,0.03172292999177558,2,0,0,73,0
2837,21.285819903597623,5,0,17,1,1,0.02734024903440825,2,0,0,68,0
42,3.2603224766514614,24,6,1,3,1,0.6162920330056703,7,1,0,6,1
654,9.828484492959314,4,2,11,0,0,0.005659938885214016,2,3,0,57,0
11,1.8701235034106631,43,10,1,1,1,0.680908587858907,8,0,0,7,1
1640,20.479130746036876,5,1,8,0,0,0.0006254086434245036,1,3,0,52,0
1226,15.860212025116448,0,2,6,0,0,0.024278150718021467,2,3,0,90,0
878,14.361437225044348,7,2,7,1,0,0.011815938881496204,0,3,0,70,0
760,19.604319617635547,14,1,2,1,0,0.010613153964431013,0,1,0,62,0
1722,20.3653185444243,3,1,14,0,0,0.05157941070288824,2,2,0,90,0
2317,14.893648572638043,0,2,5,0,0,0.010781369969822863,2,3,0,92,0
311,6.903967251131054,13,1,3,0,0,0.019730959156826492,0,2,0,77,0
2832,3.1852690768230074,14,1,3,0,0,0.021429335493249373,2,2,0,63,0
832,18.156279802714515,14,2,3,1,0,0.006230392447946737,1,2,0,54,0
1595,15.506110836652056,6,1,17,0,0,0.04420275399814875,1,1,0,52,0
2245,11.199484236783794,14,2,18,0,0,0.008398140589241609,0,0,0,56,0
2349,9.1617991071614,0,0,16,0,1,0.030151442220324533,2,2,0,82,0
1062,18.552571698954456,14,2,6,0,0,0.014221182983065081,2,3,0,78,0
1275,5.682300447871581,13,0,14,0,0,0.03203891732107331,1,2,0,55,0
2861,10.714844010239036,13,1,3,1,0,0.03903789158363403,2,0,0,87,0
693,3.59742778177826,10,1,2,0,0,0.02613239977956101,1,3,0,74,0
2989,23.806533404016303,13,0,8,1,0,0.004686337134970262,2,3,0,93,0
196,19.981580489356627,13,0,13,0,0,0.004968999671800749,1,0,0,83,0
2349,5.0064467412998335,2,1,2,0,0,0.01697730655646258,1,3,0,72,0
788,21.835495410118487,12,2,14,0,0,0.0014773816223895401,2,1,0,88,0
1006,17.99761082912305,14,2,13,0,0,0.0037907280526084876,2,1,0,53,0
1999,10.97741178185975,1,1,18,0,0,0.06450407870452764,0,1,0,88,0
2991,20.577007999613727,12,2,11,0,0,0.00428900360321116,0,2,0,90,0
2248,10.315478378847395,4,2,18,0,0,0.03182215737397119,1,0,0,71,0
575,3.436406388845338,12,1,11,2,0,0.041898241004670864,0,2,0,85,0
820,5.742281783923808,10,0,17,0,0,0.015447251468930794,1,2,1,79,0
1913,8.599384089142799,3,1,4,0,0,0.009298029070969757,2,3,0,92,0
1182,21.85968460320118,1,1,19,1,0,0.004843252235940091,2,0,0,81,0
1118,10.012740817408813,5,2,5,0,0,0.05041567267638038,1,0,0,67,0
93,2.7761574969152627,7,9,1,2,0,0.807924888501776,8,1,0,3,1
2893,20.92688982778087,8,0,18,0,0,0.003069696465434083,2,0,0,83,0
424,8.75882324339154,11,1,8,0,0,3.1551404208248277e-06,2,0,0,54,0
1710,3.7253242516732135,13,1,11,0,0,0.03111328909533203,2,2,0,88,0
84,1.581752747161991,46,5,1,1,1,0.9967775727949321,7,1,1,17,1
269,7.503150860311526,13,0,2,0,0,0.03610121090496142,1,0,0,55,0
1123,7.447692598204981,12,0,3,0,0,0.004964117888954207,0,1,0,70,0
1139,3.7059276548918483,2,1,8,0,0,0.004524654911697693,2,2,0,80,0
553,23.529669328780408,3,1,15,0,0,0.05731121409961544,1,0,0,60,0
2965,15.61520385016902,3,0,10,0,0,0.005961115509609609,2,2,0,79,0
2033,12.48467820450822,12,2,13,1,0,0.00166532117733394,0,2,0,62,0
1335,6.185091375664959,14,0,13,0,0,0.025291844222396987,1,2,0,72,0
82,4.795662567049373,46,7,1,1,0,0.6881140463932167,5,0,1,23,1
1711,12.411826834604048,10,0,3,2,0,0.01641979237080581,0,0,0,99,0
1316,1.07286051735614,8,1,16,0,0,0.009596532780679191,1,0,0,81,0
2825,9.83751126315977,0,1,16,0,0,0.008297377945456623,2,2,0,84,0
839,17.835035554469595,6,1,8,0,1,0.06206570656169417,0,1,0,72,0
